5776,21.25,998.150024,-0.050781,0.056641,-1.019531,-0.030769,-0.022711,-1.013187,-0.12207,-0.061035,0.244141,-0.087,-0.3135,0.462
15776,21.26,998.380005,-0.041016,0.050781,-1.017578,-0.032234,-0.003663,-1.020513,-0.183105,-0.061035,0.366211,-0.0885,-0.3075,0.471
25775,21.26,998.380005,-0.054688,0.070312,-1.041016,-0.022711,-0.010989,-1.024176,-0.183105,-0.061035,0.610352,-0.0795,-0.318,0.4755
35775,21.23,997.909973,-0.0625,0.064453,-1.044922,-0.013919,-0.014652,-1.023443,-0.12207,-0.061035,0.305176,-0.087,-0.318,0.471
45775,21.280001,998.219971,-0.058594,0.0625,-1.037109,-0.013919,0.002198,-1.024908,-0.12207,0,0.183105,-0.0795,-0.3075,0.465
55775,21.25,998.150024,-0.046875,0.058594,-1.029297,-0.038828,-0.010256,-1.016117,-0.12207,-0.061035,0.244141,-0.0885,-0.309,0.4725
65775,21.25,997.950012,-0.048828,0.068359,-1.023438,-0.003663,0.022711,-1.024908,-0.183105,-0.061035,0.427246,-0.0945,-0.312,0.4665
75775,21.34,998.75,-0.041016,0.078125,-1.042969,-0.001465,-0.005861,-1.023443,-0.244141,-0.061035,0.549316,-0.0885,-0.309,0.456
85775,21.33,998.119995,-0.041016,0.091797,-1.042969,-0.016117,0.014652,-1.022711,-0.12207,-0.12207,0.305176,-0.0885,-0.3135,0.4665
95775,21.309999,997.890015,-0.064453,0.078125,-1.033203,-0.028571,-0.011722,-1.01978,0,-0.183105,0,-0.09,-0.318,0.4665
105775,21.280001,997.820007,-0.054688,0.074219,-1.029297,-0.028571,-0.010989,-1.019048,0,-0.183105,0,-0.0885,-0.3075,0.4635
115775,21.299999,997.859985,-0.0625,0.0625,-1.03125,-0.026374,-0.003663,-1.01685,0,-0.12207,-0.061035,-0.0915,-0.3165,0.465
125775,21.280001,997.820007,-0.054688,0.054688,-1.025391,-0.017582,-0.019048,-1.019048,0,-0.12207,0.061035,-0.09,-0.3105,0.468
135775,21.280001,998.219971,-0.070312,0.048828,-1.035156,-0.035165,-0.004396,-1.018315,0,0,0.305176,-0.081,-0.3135,0.4575
