31584157,21.19,992.45,0.027,-1.092,-0.105,0.049,-1.004,-0.042,-0.035,-0.21,-0.105,4.312,-4.953,-5.388,
31623761,21.17,992.22,0.014,-1.09,-0.066,0.048,-1.002,-0.042,-0.052,-0.28,-0.07,4.326,-4.947,-5.403,
31663368,21.19,992.45,0.018,-1.105,-0.086,0.046,-1.008,-0.042,0.018,-0.262,-0.14,4.335,-4.951,-5.4,
31702969,21.17,992.22,0.016,-1.094,-0.076,0.051,-1.006,-0.041,-0.018,-0.245,-0.123,4.319,-4.951,-5.397,
31742572,21.19,992.25,0.023,-1.094,-0.102,0.051,-1.006,-0.042,0.018,-0.192,-0.123,4.317,-4.939,-5.403,
31782177,21.19,992.05,0.018,-1.094,-0.104,0.05,-1.004,-0.04,-0.192,-0.298,-0.14,4.323,-4.938,-5.402,
31821781,21.16,992.38,0.014,-1.092,-0.062,0.048,-1.004,-0.042,0.018,-0.245,-0.14,4.326,-4.943,-5.4,
31861387,21.19,992.66,0.014,-1.102,-0.08,0.048,-1.005,-0.042,-0.035,-0.262,-0.105,4.314,-4.96,-5.397,
31900989,21.2,992.29,0.025,-1.078,-0.096,0.049,-1.006,-0.043,0.035,-0.192,-0.123,4.311,-4.938,-5.397,
31940592,21.19,992.66,0.016,-1.098,-0.102,0.049,-1.003,-0.042,-0.14,-0.298,-0.123,4.317,-4.947,-5.398,
31980196,21.16,992.38,0.02,-1.082,-0.096,0.048,-1.005,-0.041,0.052,-0.262,-0.123,4.315,-4.941,-5.397,
32019800,21.16,992.18,0.014,-1.09,-0.078,0.051,-1.003,-0.041,0.105,-0.228,-0.087,4.331,-4.945,-5.406,
32059407,21.17,992.22,0.018,-1.082,-0.074,0.048,-1.005,-0.043,0.087,-0.228,-0.018,4.319,-4.95,-5.392,
32099008,21.19,992.45,0.02,-1.102,-0.096,0.048,-1.004,-0.041,0.052,-0.192,-0.14,4.32,-4.944,-5.405,
32138612,21.17,992.42,0.016,-1.09,-0.09,0.05,-1.004,-0.041,-0.123,-0.333,-0.123,4.325,-4.944,-5.396,
32178219,21.2,992.09,0.02,-1.1,-0.094,0.05,-1.005,-0.042,0.0,-0.28,-0.157,4.323,-4.945,-5.398,
32217821,21.17,992.22,0.016,-1.094,-0.08,0.047,-1.006,-0.041,0.175,-0.228,-0.105,4.308,-4.95,-5.406,
32257426,21.17,992.22,0.021,-1.088,-0.068,0.047,-1.006,-0.044,-0.018,-0.21,-0.105,4.317,-4.951,-5.403,
32297028,21.16,991.98,0.018,-1.096,-0.098,0.048,-1.005,-0.041,0.087,-0.28,-0.123,4.315,-4.944,-5.407,
32336632,21.19,992.45,0.008,-1.086,-0.102,0.05,-1.005,-0.041,0.105,-0.192,-0.105,4.317,-4.944,-5.406,
32376239,21.17,992.02,0.018,-1.098,-0.076,0.05,-1.003,-0.042,0.087,-0.262,-0.087,4.315,-4.947,-5.406,
32415840,21.19,992.25,0.02,-1.088,-0.074,0.049,-1.006,-0.042,0.123,-0.21,-0.105,4.323,-4.949,-5.392,
32455447,21.2,992.29,0.014,-1.105,-0.072,0.049,-1.003,-0.041,0.018,-0.21,-0.123,4.326,-4.943,-5.397,
32495048,21.19,992.25,0.018,-1.092,-0.092,0.05,-1.004,-0.043,0.035,-0.298,-0.14,4.312,-4.949,-5.405,
32534651,21.22,992.32,0.012,-1.104,-0.107,0.047,-1.003,-0.041,0.087,-0.28,-0.123,4.325,-4.935,-5.398,
32574256,21.17,992.42,0.014,-1.094,-0.092,0.049,-1.003,-0.043,0.087,-0.192,-0.123,4.327,-4.945,-5.407,
32613860,21.17,992.42,0.01,-1.086,-0.066,0.048,-1.004,-0.041,0.105,-0.245,-0.123,4.312,-4.959,-5.405,
32653466,21.17,992.22,0.01,-1.107,-0.08,0.048,-1.002,-0.041,0.087,-0.228,-0.123,4.32,-4.945,-5.39,
32693067,21.2,992.49,0.023,-1.086,-0.088,0.048,-1.005,-0.041,0.105,-0.245,-0.105,4.315,-4.95,-5.4,
32732671,21.19,992.45,0.014,-1.098,-0.107,0.051,-1.005,-0.042,0.07,-0.28,-0.157,4.312,-4.941,-5.396,
32772276,21.17,992.42,0.02,-1.08,-0.092,0.048,-1.003,-0.042,0.087,-0.21,-0.105,4.314,-4.943,-5.402,
32811879,21.2,992.49,0.025,-1.098,-0.074,0.047,-1.005,-0.04,0.052,-0.262,-0.192,4.323,-4.956,-5.405,
32851486,21.17,992.22,0.023,-1.088,-0.074,0.048,-1.005,-0.042,-0.052,-0.228,-0.157,4.323,-4.953,-5.398,
32891088,21.2,992.29,0.01,-1.102,-0.086,0.051,-1.004,-0.044,-0.035,-0.28,-0.123,4.325,-4.949,-5.397,
32930691,21.17,992.02,0.021,-1.09,-0.111,0.048,-1.004,-0.041,-0.052,-0.245,-0.175,4.321,-4.949,-5.405,
32970295,21.2,992.69,0.01,-1.104,-0.096,0.051,-1.003,-0.042,0.0,-0.21,-0.157,4.32,-4.949,-5.402,
33009900,21.17,992.22,0.008,-1.1,-0.08,0.046,-1.004,-0.042,0.105,-0.262,-0.14,4.315,-4.955,-5.402,
33049506,21.16,992.18,0.025,-1.094,-0.088,0.048,-1.005,-0.043,0.07,-0.298,-0.123,4.32,-4.95,-5.394,
33089108,21.19,992.05,0.016,-1.092,-0.113,0.049,-1.005,-0.041,0.123,-0.14,-0.157,4.323,-4.944,-5.397,
33128712,21.17,992.02,0.02,-1.078,-0.102,0.047,-1.005,-0.041,0.157,-0.262,-0.14,4.321,-4.941,-5.397,
33168318,21.17,992.42,0.027,-1.105,-0.086,0.049,-1.006,-0.041,0.07,-0.192,-0.14,4.317,-4.95,-5.403,
33207919,21.17,992.22,0.014,-1.086,-0.076,0.051,-1.003,-0.042,-0.087,-0.245,-0.087,4.323,-4.944,-5.409,
33247526,21.2,992.29,0.021,-1.1,-0.094,0.048,-1.005,-0.043,0.105,-0.35,-0.105,4.323,-4.955,-5.409,
33287126,21.17,992.22,0.02,-1.086,-0.102,0.05,-1.005,-0.041,-0.018,-0.228,-0.175,4.315,-4.95,-5.39,
33326730,21.19,992.25,0.016,-1.107,-0.088,0.048,-1.006,-0.042,0.052,-0.28,-0.087,4.32,-4.945,-5.394,
33366335,21.17,992.02,0.023,-1.088,-0.096,0.05,-1.005,-0.042,0.105,-0.315,-0.14,4.32,-4.949,-5.406,
33405939,21.2,992.49,0.01,-1.088,-0.07,0.046,-1.005,-0.042,0.035,-0.192,-0.105,4.326,-4.949,-5.4,
33445546,21.19,992.25,0.021,-1.102,-0.072,0.05,-1.007,-0.043,0.052,-0.262,-0.14,4.325,-4.947,-5.405,
33485147,21.17,992.22,0.012,-1.088,-0.096,0.051,-1.002,-0.04,0.035,-0.228,-0.157,4.323,-4.945,-5.392,
33524750,21.16,991.78,0.02,-1.102,-0.107,0.048,-1.003,-0.042,-0.035,-0.245,-0.175,4.32,-4.947,-5.402,
33564355,21.19,992.05,0.012,-1.082,-0.09,0.05,-1.005,-0.04,0.087,-0.245,-0.123,4.321,-4.949,-5.396,
33603959,21.19,992.45,0.025,-1.104,-0.086,0.05,-1.005,-0.041,0.0,-0.28,-0.105,4.325,-4.956,-5.397,
33643565,21.19,992.25,0.01,-1.094,-0.076,0.048,-1.005,-0.041,0.07,-0.262,-0.087,4.32,-4.943,-5.405,
33683167,21.16,992.18,0.01,-1.09,-0.086,0.049,-1.007,-0.041,0.07,-0.21,-0.105,4.314,-4.943,-5.4,
33722770,21.17,992.02,0.014,-1.088,-0.086,0.05,-1.006,-0.041,-0.035,-0.245,-0.157,4.319,-4.953,-5.403,
33762374,21.17,992.22,0.023,-1.084,-0.102,0.047,-1.004,-0.041,0.0,-0.262,-0.14,4.312,-4.95,-5.396,
33801979,21.19,992.25,0.018,-1.09,-0.098,0.047,-1.006,-0.042,0.105,-0.21,-0.105,4.323,-4.953,-5.394,
33841585,21.19,992.25,0.023,-1.078,-0.088,0.047,-1.003,-0.042,0.052,-0.192,-0.035,4.32,-4.945,-5.4,
33881186,21.19,992.25,0.018,-1.104,-0.088,0.05,-1.005,-0.04,-0.018,-0.262,-0.14,4.32,-4.945,-5.405,
33920790,21.19,992.25,0.016,-1.08,-0.086,0.048,-1.005,-0.042,-0.07,-0.333,-0.14,4.31,-4.947,-5.396,
33960395,21.17,992.42,0.027,-1.1,-0.1,0.048,-1.001,-0.041,0.087,-0.28,-0.123,4.31,-4.943,-5.394,
33999999,21.16,992.18,0.023,-1.078,-0.09,0.048,-1.003,-0.041,0.0,-0.298,-0.105,4.325,-4.945,-5.398,
34039605,21.17,992.22,0.014,-1.119,-0.088,0.048,-1.006,-0.041,0.052,-0.245,-0.07,4.317,-4.951,-5.398,
34079207,21.17,992.22,0.012,-1.098,-0.098,0.049,-1.004,-0.043,0.123,-0.228,-0.175,4.312,-4.947,-5.4,
34118809,21.19,992.05,0.018,-1.096,-0.076,0.05,-1.005,-0.043,-0.018,-0.28,-0.157,4.325,-4.949,-5.406,
